commune,third_sector_job_score,building_score,demographie_score,restau_score,third_sector_establishment_score,total
Sissach,0.09567549007716197,6.885894027115674,2.7638269811734957,0.06661099513622473,1.2580384599185903,11.070045953421147
Vaz/Obervaz,0.05289934172747843,6.67903201053703,2.9399314908068557,0.7744513913235069,0.6234677495862935,11.069781983981166
Dottikon,0.07635714474343286,7.225823887120023,2.796059558600755,0.0,0.9712714857451079,11.06951207620932
Hägendorf,0.09686782013598519,7.1146400484131505,2.8485253865498943,0.3012080839601629,0.706956399867843,11.068197738927037
Valeyres-sous-Montagny,0.052430739050890324,7.316340082045547,3.0247486635115375,0.0,0.6740456312037847,11.067565115811759
Trachselwald,0.03281894695014303,7.434233008154865,2.9209993377859305,0.0,0.6772917355940787,11.065343028485017
Origlio,0.12580358906900266,7.31451262427498,3.045771012719255,0.12687944187557784,0.44950383022466933,11.062470498163485
Schaffhausen,0.07462927497512006,6.539904433454033,3.3317598754242854,0.14258938207576718,0.9673192587459044,11.05620222467511
Hittnau,0.1370394136939663,7.178326132033384,2.9727744756046386,0.0,0.7655132659488162,11.053653287280806
Val de Bagnes,0.1404752817708959,5.524098135672473,3.2246223818505393,0.050504359816815496,2.110673148728776,11.0503733078395
Grosswangen,0.05956465395484897,7.059240450041221,3.061632230358522,0.21289346403469947,0.6550394668905828,11.048370265279877
Bassersdorf,0.08364965471474946,7.0667775346984865,2.592183038262606,0.21399486267393802,1.0917073422253634,11.048312432575143
Oberiberg,0.07053291796703745,7.417789645000441,2.9688429202048394,0.00017968203461561093,0.586900655468818,11.044245820675753
Münchenstein,0.06931905970756747,7.539966489537078,2.7174737708989527,0.040096293660496225,0.6738815618919416,11.040737175696037
Grub (AR),-0.039552869200976934,7.453211209120594,2.8746489294423947,0.0,0.7517073722032607,11.040014641565271
Gy,-0.16322208180763093,7.854506240305082,3.0341074181792407,0.0,0.3097908313444466,11.03518240802114
Val-de-Ruz,0.05254683764714112,6.071769296933146,3.1772926389605773,0.39022475795649975,1.3432860193500396,11.035119550847403
Melchnau,0.07573571298399735,7.84253113362462,2.842202882192146,-0.5446122535385668,0.8186891570318301,11.034546632294026
Schwanden bei Brienz,0.17596370972416364,7.481265193714673,3.071806044264712,0.0,0.3033483877256756,11.032383335429223
Horrenbach-Buchen,-0.43941378586137153,7.441917671218204,2.988125105987595,0.0,1.0395531122051933,11.03018210354962
Wohlen bei Bern,0.12320597558149582,7.024609625952958,2.732369197558872,0.007333820513724806,1.1398561159459397,11.027374735552991
Vordemwald,0.09177420033778948,7.134719331462413,2.812305705429349,0.3899952885231026,0.5973389893259174,11.026133515078572
Langnau im Emmental,0.0675457980747778,7.710644897778665,2.5115156446022273,0.00007254354478688513,0.7354230336149488,11.025201917615405
Sarmenstorf,0.10814311222153251,6.822445732127927,3.0068370214524434,-0.7480389443986611,1.8348370222208275,11.024223943624069
Tannay,0.022216358934960094,7.57758096134339,3.0718083026646883,0.21163843135555416,0.13962504920617916,11.022869103504773
Bütschwil-Ganterschwil,0.0675852936776938,7.04939097191771,3.427880552256369,-0.022543893083175184,0.49664357744709964,11.018956502215698
Muotathal,0.06150811850202849,7.648400827003009,2.878887652559685,-0.15746683961013358,0.5851223111596855,11.016452069614273
Schänis,0.13577106798956912,7.84154109490174,2.8308571087622902,-0.5249881163585525,0.7314894291484884,11.014670584443536
Pfäffikon,0.031097404541670225,6.189951006851997,3.4922495631286536,-0.005025225578878272,1.3031521649019397,11.011424913845383
Reichenbach im Kandertal,0.11207176899750682,7.128908334476288,2.8174121888071886,0.2857845764700112,0.6670512290542173,11.011228097805212
Güttingen,0.015217724375794935,7.307484876589619,3.008682251500787,-0.0006388921260536902,0.677954764454725,11.008700724794872
Anwil,0.0,7.380859190319061,2.942761849121534,0.0,0.6849482254058601,11.008569264846455
Marchissy,0.0005367983351882355,7.863095120257798,3.042656704633088,0.0,0.10218855478234298,11.008477178008418
Glarus Süd,0.06849721034936151,7.0655732256242665,2.509197182596898,0.5338658263481342,0.8259224768196446,11.003055921738305
Alto Malcantone,0.11095617533384486,7.204182044601513,2.9252341393925003,0.059739368825286195,0.6996412281731531,10.999752956326297
Wettswil am Albis,0.1248706811708167,6.968548065311969,2.932647041235549,0.25290621128043494,0.718486885763888,10.997458884762658
Engelberg,0.10218993058987384,7.318241962395151,2.914710248270539,-0.016301266982050006,0.6743376109082351,10.99317848518175
Ebnat-Kappel,0.07904718001152009,7.268981386614961,2.8629275663018725,0.25852189418875704,0.5232908678830134,10.992768895000124
Flurlingen,0.03886314706238422,7.081662803398895,3.0357681017294555,0.0,0.835138849345233,10.991432901535967
Wangen bei Olten,0.06317517761976085,6.341370407324348,2.949290884306537,-0.34885203001281373,1.9853521791777673,10.990336618415597
Gals,0.09566269542986705,7.219255611609527,3.0600586495464768,0.0,0.6145144488550722,10.989491405440944
Sevelen,0.09232048282916805,6.934753141861215,3.0379708451110425,0.00760693374941645,0.9092412455768167,10.981892649127659
Autigny,0.14062739047731249,7.2615767260280295,2.972712158264518,0.0,0.6045781715869618,10.97949444635682
Vitznau,0.11527371320562359,6.881173892681161,3.012113247511059,0.4644849677085556,0.5058073268959014,10.978853148002301
Agiez,0.03587849775197589,7.237863006755864,3.0854264480989206,0.0,0.6191735490352471,10.978341501642008
Mervelier,-0.300049935491612,7.554000087896957,2.982009814681346,0.0,0.7422637508087129,10.978223717895403
Reitnau,0.06568836648448703,7.314723130835456,3.020467126403758,0.0,0.5768441566253191,10.97772278034902
Hauterive (NE),0.042910145776503206,7.331248931843924,3.01379087587502,0.0,0.5818523228051629,10.96980227630061
Reiden,0.17498272497774026,7.0259405340332055,2.675438328201482,0.23096229403142318,0.8575085199479956,10.964832401191845
Oberweningen,0.09555058611266964,7.246592741396126,2.960886904984775,0.0,0.661789674440802,10.964819906934373
Wagenhausen,0.13149246123251754,7.23959639383394,2.9540522390602177,-0.1434104332908965,0.7830667595278288,10.964797420363608
Vinzel,0.17432036208272464,7.42591083373716,3.009629845820702,0.0,0.3531781926051018,10.963039234245688
Hemishofen,0.04492786530199348,7.608058849556697,2.988000408391496,0.13003776318694155,0.1910034647601026,10.96202835119723
Urdorf,0.10559181162752601,7.216615311143564,3.032462043521721,0.007473419252145449,0.5978665285597952,10.960009114104752
Rüschlikon,-0.36831444377945854,7.377050107629759,3.270434143589168,0.01369067947161184,0.6669464961595832,10.959806983070665
Brenzikofen,0.08981349290544091,7.6554944861063,2.97384948411379,0.0,0.23775048310420682,10.95690794622974
Nenzlingen,0.026172098856918968,7.470751782126915,3.0214557561063176,0.0,0.43822395595742586,10.956603593047578
Pfaffnau,0.12230609166964608,6.628703328752666,2.96347885580259,0.0,1.241947859866031,10.956436136090932
Ponthaux,-0.3216282891335654,7.4148408980424465,3.081656891831312,0.0,0.7811134331064628,10.955982933846656
Turbenthal,0.09235323495985329,6.619754308113717,3.3100736847579784,0.0005584804354193964,0.9269132161751152,10.949652924442084
Fahy,0.08647837998232251,7.473293834825936,2.9863023595378793,0.0,0.4012151631719275,10.947289737518066
Ballens,0.11423499757160073,7.423192126043847,3.071073213690384,0.0,0.33212033399425617,10.940620671300088
Gersau,-0.2254467408630478,7.510682599081785,2.803809208529681,0.672383330216708,0.17821500529814183,10.939643402263268
Château-d'Oex,0.06563061342755216,7.34804514208735,2.9708312017765937,-0.5333932103633822,1.0861665754882808,10.937280322416395
Küblis,0.06067075807276613,7.219818076263208,3.0138256764996725,0.0,0.6388727218670281,10.933187232702675
Flüelen,0.02993060713539052,7.2615767260280215,3.000270429320849,-0.000019440628224870207,0.6372413899424864,10.928999711798522
Birsfelden,0.08697357924232646,7.316695972157696,2.2625375975525057,0.16887073185682064,1.092943490892263,10.928021371701613
Allmendingen,0.0787904410449231,7.3138654633605436,3.0015859520553794,0.0,0.5328073573023832,10.92704921376323
Sumiswald,0.06876895269653543,7.305477817343925,2.6877763134998345,0.14663306935909567,0.7158887682849459,10.924544921184337
Müntschemier,0.035062151788243415,7.175325334933221,3.1678653762478453,-0.5446122535385668,1.089037170241988,10.92267777967273
Scheuren,0.047651044489404694,7.527100923811931,3.0679181752028466,0.0,0.27762923658523836,10.92029938008942
Court,0.06330526847122972,7.404456422345451,2.9494175388240476,0.2476197430685526,0.254999388227385,10.919798360936666
Rüegsau,0.06599564807053149,7.057916758252724,2.7879926108691566,-0.046684399422464565,1.0543621324989063,10.919582750268855
Cortaillod,0.02378556521830898,7.030511300415544,2.69567259463941,0.0,1.166806665943193,10.916776126216456
Magden,0.0365443502445599,7.36103121129297,2.7338995124360834,0.0,0.7819244484631438,10.913399522436757
Bellach,0.05609287796551652,6.83055858457029,2.8961847193088857,0.08399371729706741,1.0457788070936933,10.912608706235453
Ergisch,0.05515546878827679,7.460095755578905,3.0060235824484716,0.3899952885231026,0.0,10.911270095338757
Ipsach,0.0745781429967918,7.418582926749544,2.628896757324211,0.055207948571701755,0.7337438450440679,10.911009620686317
Oberwil im Simmental,0.11170170602592239,7.4367089609680646,3.018435696463538,0.0060736178794101574,0.33138998856802115,10.904309969904958
Schüpfen,0.04578505534346663,7.121832536340211,2.679379231465298,0.05664826963321002,0.9979960054475551,10.901641098229742
Matzingen,0.07286002241639303,6.71325675692992,3.2009914990096604,0.08745903287748182,0.8267440926129657,10.90131140384642
Rechthalten,0.07320945683624418,7.578000443207266,2.9500656388266173,0.0,0.2991722639604677,10.900447802830595
Wildhaus-Alt St. Johann,0.057525961467271625,7.3048569722392775,2.7266405971453915,0.12822468441929258,0.6824392357688306,10.899687451040062
Buus,0.07802816948482688,7.61583414847941,3.00426166902289,0.0,0.20068154995234597,10.898805536939474
Glattfelden,0.022958737461710028,7.208464830478839,2.955956483183301,-0.014588669157811518,0.7240186800556363,10.896810062021673
Büren an der Aare,0.09321863736233897,7.238900377513294,2.8964744933494084,0.00011958046069651969,0.6614517935961438,10.89016488228188
Vinelz,-0.8581934882970749,7.587467348754886,3.0919420934239943,0.09212897377042868,0.9748774558283729,10.888222383480606
Geuensee,0.13799469018851565,6.971716107424868,2.831875905179668,-0.7480389443691156,1.6944801986387474,10.888027957062683
Schwende-Rüte,0.08912924962762653,6.631749591656044,3.1136366841823375,-0.022424068232828144,1.0720631968740206,10.884154654107201
Liedertswil,0.05373432231309978,7.444674379310048,2.9990824552988364,0.0,0.3864308860523139,10.883922042974298
Bolligen,0.08800946781913263,7.386420696280455,2.813445990687654,-0.48128076098146827,1.0737976524127555,10.88039304621853
La Côte-aux-Fées,0.07953116691982613,7.452344992629748,3.0275159196233887,0.0,0.3181355843284918,10.877527663501454
Heimenhausen,0.12399474770910987,7.2822886941036264,3.0652601532305446,0.0,0.4049281587982693,10.87647175384155
Aefligen,0.13082170998417786,7.343980097705728,2.993374770020572,0.0,0.40774456502353185,10.87592114273401
Bauma,0.11758282238551318,7.099472966768964,2.842440164433648,0.0064716561756972685,0.8085729145252248,10.87454052428905
Lohn (SH),0.04609673784390197,7.285697917389874,2.9271182595748373,0.7048416543604724,-0.09168753694799624,10.87206703222109
Oppens,0.14339245384984167,7.444674379310048,3.0348714882711816,0.0,0.2482777793594432,10.871216100790514
Samnaun,0.06693885442527048,7.56664080541906,2.885860011236918,-0.0008247599575375911,0.35259425065664096,10.87120916178035
Wegenstetten,-0.03720284029190879,7.274219175477289,2.9488917045070333,0.0,0.6847827581566227,10.870690797849036
Berikon,0.05494386067624829,7.265301082638635,3.0073142371594526,0.16016291377576594,0.3808472285610445,10.868569322811146
Oberdorf (SO),-1.2082377558326032,7.110135055303112,3.1248324931300226,0.47373389922914394,1.3669994239960397,10.867463115825714
Hölstein,0.03902657083404676,7.655591371502954,3.056119975021561,0.0,0.11612950061819814,10.86686741797676
Scuol,0.06199708963635501,7.278965709761875,2.7016780065927177,0.2888748968488946,0.5350097287683874,10.866525431608231
Beromünster,0.08440543285166342,6.444790743286372,3.1328079578808126,0.5465105517584448,0.6571898506125087,10.865704536389801
Schwadernau,0.08435661728090503,7.407518093983625,3.0499646755525416,0.0,0.32277586044544665,10.864615247262519
Therwil,0.0745127384313816,7.530924436276658,2.5507780501046193,-0.10081942872358776,0.807907335399328,10.863303131488399
Brissago,0.05920611038995821,7.301015971205126,2.7838996600830077,0.08237779067274119,0.6308952582784236,10.857394790629256
Neuenkirch,0.12293725539040036,6.227037152905927,2.971122416365125,0.3212863274799899,1.2127250213631833,10.855108173504627
Oberbalm,0.06162215349375249,7.444674379310048,2.985509541462895,0.0,0.3629369928342078,10.854743067100904
Coldrerio,0.19253028268987718,7.154541449792281,2.882648174750337,0.0,0.6190953482672187,10.848815255499714
Frutigen,0.1111514631915421,7.015202192509568,2.622496553767546,0.018796681563377944,1.0789146438803683,10.846561534912404
Stein am Rhein,0.06551291682493202,7.137132058881215,3.063492908799616,0.036912339143891616,0.5423915099804503,10.845441733630105
Dotzigen,0.10389343353754363,7.184369165457989,3.0171598812125437,0.0,0.5388658806358922,10.844288360843969
Ittigen,0.07993758248947498,7.996442496371394,2.294963329096813,0.059269823190551636,0.4077771780906313,10.838390409238864
Tafers,0.09595513332287005,6.000179133643659,2.787075219097682,0.052335919510624336,1.902780644709706,10.838326050284541
La Tène,0.0409918662503585,6.227451583588276,3.3414049241598507,0.0,1.2229536637714646,10.83280203776995
Fiesch,0.07913268958350073,7.378950688609918,2.8833565450978886,0.05702075513336879,0.4312956101331627,10.829756288557839
Blumenstein,0.19919314967460158,7.447407136746984,3.081833349960781,-2.3155752331869732,2.414601540685755,10.827459943881149
Steinen,0.10986964391540976,6.663505863676773,3.2258141534152376,0.0,0.8276933553680075,10.826883016375428
Tobel-Tägerschen,0.2358779780388486,7.2489124378828,3.0049970626480333,0.0,0.3368055668964341,10.826593045466115
Erlach,0.019510280985908863,7.409793441147621,2.8431782107197616,0.007964529509100034,0.5441705827180544,10.824617045080448
Rorschach,0.038338165345277744,7.231769981877433,2.9557539344946533,0.1929202739085094,0.40576527224599795,10.82454762787187
Granges-Paccot,0.06732593303990612,6.921004981538213,3.08036207217681,0.03814367093495223,0.7029264928273988,10.809763150517279
Neuenegg,0.10734976822711327,6.722898283988182,2.990863597562344,-0.005702749129556873,0.9925749517709216,10.807983852419005
Warth-Weiningen,0.0954947538854382,7.479607367614628,3.183501419246977,-0.916716895048063,0.9622755609669363,10.804162206665916
Rubigen,0.07385192014990406,7.222364160367978,2.763801800961277,0.12687944187557784,0.6145798993619344,10.801477222716672
Iseltwald,0.08950637455241536,7.465609171762596,2.9823062735959294,0.2702362660834539,-0.007559717117545999,10.800098368876847
Thalwil,0.08775120409499851,7.263997890349583,2.2954914478347828,0.09513745655024264,1.0559094455820022,10.79828744441161
Renan (BE),0.029271631091382238,7.321659727435968,3.003501328438353,0.0,0.43990087715431236,10.794333564120015
Tramelan,0.0704703669733734,6.8277711134871515,3.1615305079868463,0.0,0.7338333196265275,10.793605308073898
Dintikon,0.17631578946888984,6.936615254911147,3.0579658418058044,0.0,0.6219141432358283,10.79281102942167
Vaux-sur-Morges,0.23265628265580593,7.287405291911093,3.038084892946606,0.0,0.2320468687400708,10.790193336253576
Rüthi (SG),0.14993809357902335,6.927400021089183,3.008790917593676,0.0,0.701739269326835,10.787868301588718
Klosters,0.06510827564822054,7.188240926974498,2.7886101004078543,0.16855603590087057,0.5746441931461467,10.78515953207759
Jaun,0.06566659972773017,7.339446121377757,3.0035466756372324,0.38544227944534,-0.009969843189832212,10.784131832998227
Dalpe,0.43532310220139697,7.347829160975799,2.999914733935161,0.0,0.0,10.783066997112357
Gais,0.1082488714452249,7.519987274418176,2.901991650487036,-0.00009371171899011911,0.25185041630627986,10.781984500937725
Grüningen,0.07427116243308118,6.483067255259224,3.2852439023994564,0.5985182347943958,0.3404988917251538,10.781599446611311
St. Stephan,0.028874983426549088,7.375705404702512,2.94086041824766,0.22585382597734882,0.20382199942101561,10.775116631775086
Pfungen,0.1418084820246256,6.056000486197685,3.086703823268756,0.0823512960487383,1.4065856485296646,10.77344973606947
Tschiertschen-Praden,0.1022169519102106,7.2643112153921034,2.9455415687324527,0.0,0.4611742016817956,10.773243937716563
Otelfingen,0.008187495999338965,8.065150089905984,2.9548920860557706,-1.4676337375823019,1.2116807817373307,10.77227671611612
Meienried,0.3118265289718151,7.441917671218204,3.017520042103692,0.0,0.0,10.77126424229371
Koppigen,0.058654880226717006,7.469775338233439,3.038523908230249,0.02462041360470583,0.17917908371700883,10.77075362401212
Unterseen,0.08035014148741579,6.708036763903855,2.4824269008972255,0.714522138032451,0.7826587366319577,10.767994680952906
Aarwangen,0.06306822318983402,6.685070845072278,3.079326140440505,0.5916649535484718,0.3483597965511581,10.767489958802246
Erstfeld,0.05369465167666549,7.112191229464163,2.8770097083009403,0.05359116288079449,0.6705854358293623,10.767072188151927
Strengelbach,0.07432044201911181,7.382708896786706,2.9099441766651672,0.09212897377042868,0.29982887100082517,10.758931360242238
Rumendingen,0.05933583814731855,7.685260913391655,3.009089807483877,0.0,0.0,10.753686559022851
Sergey,0.0376431674653956,7.441917671218204,3.016285789683853,0.0,0.2509512107163989,10.746797839083852
Läufelfingen,0.04286552572235807,7.628787492664069,3.02405831158938,0.006614010256320843,0.0437178048083271,10.746043145040456
Nebikon,0.07459105588535475,7.340144100113519,2.8466742014417887,0.0,0.46344672541247783,10.72485608285314
Bottenwil,0.11965624375519544,7.23192578051425,3.0283803962568268,0.0,0.34256946129636845,10.722531881822642
S-chanf,0.034761440082244306,7.579544079643804,2.9812029666102795,0.0,0.12630472196487152,10.7218132083012
Avry,0.0775998160995546,7.506685474918599,2.9421574192185775,-1.5820934265357587,1.7750341116357489,10.719383395336722
Stadel,0.09113898635516321,7.323128123139028,3.1343666808997614,0.0,0.1702317234483226,10.718865513842276
Luzern,0.0770571077822518,6.428905239887201,2.712819792721234,0.3241388888825642,1.1706155570576837,10.713536586330934
Bösingen,0.09848751300887074,6.837984449812878,2.580427796557323,0.27436949798018007,0.921508731418997,10.71277798877825
Röschenz,0.026802991160795663,7.474886835381111,2.903743834701505,0.0,0.3066494345830191,10.712083095826431
Balerna,0.10185525662100103,7.492256005865751,2.908901362295419,-0.6667947699182747,0.8752999981514642,10.71151785301536
Aeschi (SO),-0.3822637466186332,7.464857471692916,2.898378603703633,0.0,0.7301673613025033,10.711139690080419
Grenchen,0.07339378967531415,6.591968283732002,2.7394235086059964,0.5590847739391894,0.7466782005426604,10.710548556495162
Wohlenschwil,0.12541160919750177,7.36283975084454,3.223288039083046,-1.81447255822376,1.8118424457469484,10.708909286648277
Genthod,0.047015905435788354,7.062180774522433,3.1581776274266216,-0.7480389443691156,1.1808887463038582,10.700224109319585
Oberuzwil,0.048944181230512515,6.82253187975935,2.8790232598636285,0.6661011084898194,0.2793469235776862,10.695947352920998
Grancia,0.13844446869967975,7.330486815637465,2.9539365807722824,0.0,0.2728965408209486,10.695764405930376
Hindelbank,0.05248039223486293,6.940264602088923,3.059304784761753,0.575564899361283,0.06621006187928329,10.693824740326106
Birrhard,-1.33556081246307,9.329229500039487,3.114624325883492,-0.8846723366892505,0.469048988367453,10.69266966513811
Mauraz,0.1884381593602832,7.470803832269093,3.029787095771417,0.0,0.0,10.689029087400792
Mendrisio,0.14596975664570724,6.208538733573488,2.3204939496690518,0.4561978564749724,1.5554749388654534,10.686675235228671
Saulcy,0.34209371476405925,7.2815769138793085,3.0613548109605473,0.0,0.0,10.685025439603915
Beggingen,0.1253586009346756,7.239500842565513,2.9785059688507123,0.0,0.3396532268674988,10.6830186392184
Riedholz,0.07454258383655891,7.395773892531385,2.8063167568160874,1.3695667451969227,-0.9715779427299288,10.674622035651023
Auw,0.08555600970713247,6.826501242616044,3.053966746430628,0.0,0.7083538470718753,10.67437784582568
Rothenfluh,0.033321905423538994,7.594327944558269,2.926236039843473,0.04345573183571688,0.07493204585371956,10.672273667514718
Erschwil,0.030030884815370744,6.953972852344661,2.968923703665182,0.0,0.7184328787171903,10.671360319542403
Ettingen,0.07021672671230283,6.690880144889982,3.1146966683267623,0.0,0.7788624597534977,10.654655999682545
Steffisburg,0.08904544981807586,7.084471996209143,2.0828976336916547,0.6002782991736559,0.7979180974890943,10.654611476381625
Däniken,-0.042348045137642655,7.69765472720131,2.873660014648363,0.14195487380188182,-0.02242151052578604,10.648500059988127
Gachnang,0.09360474468537532,6.551163681919045,3.3646158716996393,0.0401248690215946,0.5981741598491997,10.647683327174853
Affeltrangen,0.021036606484372094,7.30047874127753,3.059233871713034,0.0,0.26277341046059466,10.64352262993553
Guggisberg,0.06335830524350074,7.423458831578862,2.8333273943130113,-1.393322818897351,1.7144373633230183,10.64125907556104
Aclens,0.07460311502089016,7.352110789554762,3.0759297903470117,0.0,0.13690046132311126,10.639544156245776
Berg (TG),0.14751573507301396,7.65921935141376,3.0944844328686902,0.1238277605466233,-0.3894179275301418,10.635629352371947
Fulenbach,0.07842698102512442,7.615134569593195,2.955629865805203,0.0,-0.01891945024664945,10.630271966176874
Allschwil,0.10027527430563218,6.84303738966831,2.5053245535330517,0.05964601269531333,1.1139122241139578,10.622195454316266
Wartau,0.06797564214787731,7.347516576333329,2.840447723972166,-0.3419342044859805,0.7064994834848808,10.620505221452275
Zuzgen,0.00884338504857259,7.364000186090801,3.000038940924686,0.0,0.23842329677895494,10.611305808843014
Heimberg,0.047456202127922016,7.192231146188717,2.8050931732756004,0.2448134195162804,0.31279686193307665,10.602390803041596
Täuffelen,0.10911988687126369,7.2153121994225335,3.1356865064216506,-0.7480389443691156,0.887960336793051,10.600039985139384
Oberdorf (NW),0.06239913765010679,7.37125197580294,2.745744940508371,-0.4358392889235809,0.8561883482481899,10.599745113286026
Olten,0.10489601367637605,6.026033389486899,3.1043488670045276,0.24557589981841432,1.1156971376790528,10.596551307665269
Mont-Tramelan,0.15143690012294134,7.441917671218204,3.0007418852408825,0.0,0.0,10.594096456582028
Le Locle,0.0375222124219007,7.3143296572427525,1.8400850778858544,0.4575056255321427,0.9443920894314847,10.593834662514135
Studen (BE),0.07206297374123523,7.150032717175486,2.748506727780449,-0.022099923047580964,0.6445231605863109,10.593025656235898
Mattstetten,0.09168487382205581,7.806932534478382,3.0004609979478754,0.0,-0.3078864155871101,10.591191990661203
Adliswil,0.0864351351732562,7.248953710571664,2.0154792024372745,-0.12274634662806248,1.3605140038268413,10.588635705380973
Rickenbach (BL),0.01930716366802674,7.249608454203476,2.952001540984692,0.0,0.3646800697401443,10.58559722859634
Naters,0.08651875883139357,6.612762840153671,2.4194298764312325,-0.00023873117432617858,1.4668746693055983,10.58534741354757
Mandach,0.1353323896477935,7.3977672384213715,2.9978247129331614,0.0,0.05297127018137264,10.583895611183697
Illgau,-0.277913866015992,7.56155215338971,2.9862744846466924,0.0,0.3073312849598192,10.577244056980229
Dürrenäsch,-0.10788642603935976,6.911880999360166,3.0256128465788987,0.0,0.7455976836292,10.575205103528905
Wassen,0.040063039244022075,7.441917671218204,2.973935892211592,0.0,0.1172328982207811,10.5731495008946
Bonstetten,0.07110470124920054,7.280593962835797,2.6229116216517765,0.03782615062987189,0.5601844708881342,10.572620907254779
Schübelbach,0.08534047368422056,6.864688922073641,2.3605331932000255,0.5829510670823252,0.6767795290149996,10.57029318505521
Ferreyres,-0.2015430202676938,7.361253965177043,2.9919817340904045,0.0,0.41782373868387757,10.56951641768363
Benken (ZH),0.0664701243217248,7.4002712907218635,2.975343965598466,0.5848221763262066,-0.45766913942058174,10.56923841754768
Twann-Tüscherz,-0.21692645068748512,7.255364650295771,3.0268813677692696,0.4315786745418186,0.07194699486818065,10.568845236787554
Villars-le-Comte,0.10460217630674463,7.452944503585582,3.008440414023808,0.0,0.0,10.565987093916135
Pierrafortscha,0.08412140360123113,7.441917671218204,3.0372309560054838,0.0,0.0,10.563270030824919
Heiligenschwendi,0.023227000732599833,7.339252350584478,3.0259093389974043,-3.2372013211759465,3.410211808277036,10.56139917741557
Chavannes-sur-Moudon,0.07263189005752778,7.457872458557079,3.0296727510442834,0.0,0.0,10.56017709965889
Beinwil (SO),0.0513638691303499,7.463385874740766,3.0354661333958166,0.0,0.0,10.550215877266933
Schöftland,0.07894727331292771,6.863881635069847,2.9102551552536293,0.12687944187557784,0.5637520740115533,10.543715579523536
Staldenried,0.1769502939520991,7.389436895019553,2.985831760197007,-1.3369359060202612,1.3275936982202463,10.542876741368643
Bubendorf,0.07312952945557695,7.170025620045979,2.6475064805061113,0.24389392312394625,0.4066267003453295,10.541182253476943
Abtwil,0.003926292840220116,7.488196247567371,3.001455480264536,0.0,0.04677516713571037,10.540353187807838
Muralto,0.061690349166422,7.328374453755903,2.913087737735018,0.09533855635634435,0.1414931464960166,10.539984243509704
Ufhusen,-0.3442193264845683,7.43735330717836,3.000825868383411,0.0,0.44033260652898415,10.534292455606188
Römerswil,0.09721651644119261,7.2217374451822405,2.9094375208802328,-0.00016012941886191402,0.3048335147042972,10.5330648677891
Chiasso,0.07901169618829852,7.307031235117246,2.225636023438794,0.13109360208670223,0.7887295711659237,10.531502127996964
Davos,0.11895521270858136,7.222447305425566,1.8159535021665747,0.5751810329674717,0.7935229147326242,10.526059968000816
Stans,0.09206536034282332,7.615682722819253,2.136688134625206,-0.15899996590825136,0.8374881346500168,10.522924386529047
Hellsau,0.20212565612303696,7.315013389226422,3.004360739067523,0.0,0.0,10.521499784416982
Urnäsch,0.03685175043131555,7.929333625653012,3.027434673863322,0.13682710404261683,-0.612582239355126,10.51786491463514
Grengiols,0.04960895413602968,7.391549256901113,2.9893948117534057,-1.286828500124225,1.3694694420385436,10.513193964704866
Berken,0.04173727537638951,7.441917671218204,3.0259075193196914,0.0,0.0,10.509562465914286
Gurbrü,0.0,7.486758619607965,3.0192116474632544,0.0,0.0,10.50597026707122
Starrkirch-Wil,-2.3884040070865513,7.667389823189106,3.137800851089158,0.2163481523375121,1.8715809067273592,10.504715726256585
Häfelfingen,0.0663097431169099,7.463971335952963,2.9723120704280985,0.0,0.0,10.502593149497972
Villars-Epeney,0.0,7.4818306646364725,3.0192427105865347,0.0,0.0,10.501073375223008
Hofstetten bei Brienz,0.30509854571338896,7.410527457866836,2.9903852876785217,0.8499015437570695,-1.0552085576963623,10.500704277319453
Lotzwil,0.02565239283254293,7.181443505187689,3.102348826140195,0.028263492406383782,0.15890616736054045,10.49661438392735
Veysonnaz,0.055696905929332706,7.423272275673306,2.9251235628721077,0.0,0.08618787295247587,10.490280617427223
Movelier,-0.6500134285862231,7.4477498430790785,3.0267636069067416,0.0,0.6643440820263238,10.48884410342592
Mettembert,0.032170561384376926,7.441650965683194,3.014568932708444,0.0,0.0,10.488390459776015
Chancy,0.12423546904111872,6.784737159093481,3.03446670448831,0.0,0.5436277535432026,10.487067086166112
Realp,0.0,7.352051904556647,3.0062439860514365,0.12798062597344145,0.0,10.486276516581524
Solothurn,0.06615664542969807,7.032986392229976,2.1421440471486557,0.20103550968744635,1.0432982132403443,10.485620807736122
Merenschwand,0.10885907072538477,7.054918189589903,3.105323675217118,0.01930709336283268,0.1964287850344348,10.484836813929673
Schelten,0.0,7.457872458557079,3.0261318346095205,0.0,0.0,10.484004293166599
Saxeten,0.0,7.441917671218204,3.0343011272047407,0.0,0.0,10.476218798422945
Oberwil (BL),0.07405784325263193,7.874143317167518,2.5269152868967253,-0.34986947458399265,0.34769572536258564,10.472942698095467
Aeugst am Albis,0.01923464277867843,7.4724321649663965,2.865352951742329,0.0,0.11545844342980947,10.472478202917213
Rebévelier,0.0,7.441917671218204,3.029161748037452,0.0,0.0,10.471079419255656
Saules (BE),0.0,7.441917671218204,3.0278681086700083,0.0,0.0,10.469785779888213
Meinisberg,-0.03269755064327036,7.593965059467902,3.03020695584499,0.0,-0.12313447612296356,10.468339988546658
Wiggiswil,0.0,7.444674379310048,3.0210532007644177,0.0,0.0,10.465727580074466
